Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	PCSK7	ENSG00000160613	protein_coding	9159	N	0.489507136174605	0.596573590279973	0.46618351258099	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	PDDC1	ENSG00000177225	protein_coding	347862	N	0.426000021674518	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PDE2A	ENSG00000186642	protein_coding	5138	N	0.0948978367529649	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDE3B	ENSG00000152270	protein_coding	5140	N	0.0228529696101565	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDGFD	ENSG00000170962	protein_coding	80310	N	0.102803895764029	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDHX	ENSG00000110435	protein_coding	8050	N	0.117176024823691	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDZD3	ENSG00000172367	protein_coding	79849	N	0.496321748607283	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PELI3	ENSG00000174516	protein_coding	246330	N	0.10621808826049	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PEX16	ENSG00000121680	protein_coding	9409	N	0.256012023563446	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGA3	ENSG00000229859	protein_coding	643834	N	0.355286469966589	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGA4	ENSG00000229183	protein_coding	643847	N	0.596573590279973	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PGA5	ENSG00000256713	protein_coding	5222	N	0.413135325175956	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PGAP2	ENSG00000148985	protein_coding	27315	N	0.417726554884179	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGGHG	ENSG00000142102	protein-coding	80162	N	0.472076383702481	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGM2L1	ENSG00000165434	protein_coding	283209	N	0.27965177918875	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	PGR	ENSG00000082175	protein_coding	5241	N	0.0743631481134481	0.596573590279973	0.46618351258099	N	Oncogene	N	N	N	Pssible_TSG	N	Y	N	Y	N	N	N	N	N	N	Y	N	13	3
PanCancer	PHF21A	ENSG00000135365	protein_coding	51317	N	0.25467725803542	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PHLDA2	ENSG00000181649	protein_coding	7262	N	0.0834137985891781	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PHLDB1	ENSG00000267867	protein_coding	23187	N	0.438744557360034	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PHOX2A	ENSG00000165462	protein_coding	401	N	0.140607791657317	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	PHRF1	ENSG00000070047	protein_coding	57661	N	0.251739019348991	0.596573590279973	0.46618351258099	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	PICALM	ENSG00000073921	protein_coding	8301	Y	0.176896255844158	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	PIDD1	ENSG00000177595	protein-coding	55367	N	0.350058986457955	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PIH1D2	ENSG00000262740	protein_coding	120379	N	0.2890425326625	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PIK3C2A	ENSG00000011405	protein_coding	5286	N	0.213077821027396	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	PITPNM1	ENSG00000110697	protein_coding	9600	N	0.395479029553744	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PIWIL4	ENSG00000134627	protein_coding	143689	N	0.377762255899483	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PKNOX2	ENSG00000165495	protein_coding	63876	N	0.28840606890289	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PKP3	ENSG00000184363	protein_coding	11187	N	0.46704437805241	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLA2G16	ENSG00000176485	protein_coding	11145	N	0.429593473035953	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PLCB3	ENSG00000149782	protein_coding	5331	N	0.394355172002858	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHA7	ENSG00000166689	protein_coding	144100	N	0.36642742560183	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHB1	ENSG00000021300	protein_coding	58473	N	0.250806261332891	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLET1	ENSG00000188771	protein_coding	349633	N	0.44658071158631	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PNPLA2	ENSG00000177666	protein_coding	57104	N	0.467432702000896	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLA2	ENSG00000014138	protein_coding	23649	N	0.27030427636569	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLD3	ENSG00000077514	protein_coding	10714	N	0.132626731968888	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLD4	ENSG00000175482	protein_coding	57804	N	0.532648103903378	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	POLR2G	ENSG00000168002	protein_coding	5436	N	0.242304508485153	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	POLR2L	ENSG00000177700	protein_coding	5441	N	0.209310434227962	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	POU2AF1	ENSG00000110777	protein_coding	5450	Y	0.099235331873531	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	Y	21	4
PanCancer	POU2F3	ENSG00000137709	protein_coding	25833	N	0.325460507130699	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PPFIA1	ENSG00000131626	protein_coding	8500	N	0.0277394097033156	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPFIBP2	ENSG00000166387	protein_coding	8495	N	0.222785963795732	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPME1	ENSG00000214517	protein_coding	51400	N	0.327715447183094	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP1CA	ENSG00000172531	protein_coding	5499	N	0.167263605941626	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PPP1R14B	ENSG00000173457	protein_coding	26472	N	0.314356480638463	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP1R32	ENSG00000162148	protein_coding	220004	N	0.56503488139127	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PPP2R1B	ENSG00000262764	protein_coding	5519	N	0.433210679705338	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PPP2R5B	ENSG00000068971	protein_coding	5526	N	0.254220548754265	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP6R3	ENSG00000110075	protein_coding	55291	N	0.51152355207412	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	PRCP	ENSG00000137509	protein_coding	5547	N	0.449584442628118	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRDM10	ENSG00000170325	protein_coding	56980	N	0.411692544302793	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	PRDM11	ENSG00000019485	protein_coding	56981	N	0.416816086692255	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	PRDX5	ENSG00000126432	protein_coding	25824	N	0.204838604800164	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRG2	ENSG00000186652	protein_coding	5553	N	0.523925287696939	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRG3	ENSG00000156575	protein_coding	10394	N	0.086687156844031	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRKCDBP	ENSG00000170955	protein_coding	112464	N	0.446370714992571	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	PRKRIR	ENSG00000137492	protein_coding	5612	N	0.596312861558189	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRMT3	ENSG00000185238	protein_coding	10196	N	0.37813783297719	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRPF19	ENSG00000110107	protein_coding	27339	N	0.33039541299513	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRR5L	ENSG00000135362	protein_coding	79899	N	0.301759581485914	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRRG4	ENSG00000135378	protein_coding	79056	N	0.193576711715598	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRSS23	ENSG00000150687	protein_coding	11098	N	0.42783375328448	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PSMA1	ENSG00000256206	protein_coding	5682	N	0.171436558816916	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSMC3	ENSG00000165916	protein_coding	5702	N	0.267744168329798	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSMD13	ENSG00000185627	protein_coding	5719	N	0.437440319502165	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTDSS2	ENSG00000174915	protein_coding	81490	N	0.529429612397301	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTGDR2	ENSG00000183134	protein_coding	11251	N	0.445646444012382	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTH	ENSG00000152266	protein_coding	5741	N	0.498100643998787	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PTPMT1	ENSG00000110536	protein_coding	114971	N	0.24068283076346	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PTPN5	ENSG00000110786	protein_coding	84867	N	0.380928169023024	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTPRCAP	ENSG00000213402	protein_coding	5790	N	0.176491253796579	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PTPRJ	ENSG00000149177	protein_coding	5795	N	0.118632213076565	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	2	2
PanCancer	PTS	ENSG00000150787	protein_coding	5805	N	0.0683668447963824	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PUS3	ENSG00000110060	protein_coding	83480	N	0.247892664516717	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PVRL1	ENSG00000110400	protein_coding	5818	N	0.594709853192229	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PYGM	ENSG00000068976	protein_coding	5837	N	0.339309251991376	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	QSER1	ENSG00000060749	protein_coding	79832	N	0.152155948385316	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAB1B	ENSG00000174903	protein_coding	81876	N	0.338434550073561	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	RAB30	ENSG00000137502	protein_coding	27314	N	0.37409110475697	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RAB38	ENSG00000123892	protein_coding	23682	N	0.312978689016193	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAB39A	ENSG00000179331	protein_coding	54734	N	0.428408557077923	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RAB3IL1	ENSG00000167994	protein_coding	5866	N	0.410143684987639	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAB6A	ENSG00000175582	protein_coding	5870	N	0.366354298147141	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	RAD9A	ENSG00000172613	protein_coding	5883	N	0.498145331102793	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAG1	ENSG00000166349	protein_coding	5896	N	0.42883875935631	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAG2	ENSG00000175097	protein_coding	5897	N	0.0666926692483056	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RAPSN	ENSG00000165917	protein_coding	5913	N	0.447501254856191	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RARRES3	ENSG00000133321	protein_coding	5920	N	0.399276550103615	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	RASGRP2	ENSG00000068831	protein_coding	10235	N	0.176601611641979	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RASSF10	ENSG00000189431	pseudogene	644943	N	0.437081337971089	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	RASSF7	ENSG00000099849	protein_coding	8045	N	0.380796188776286	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RBM14	ENSG00000239306	protein_coding	10432	N	0.33265226406574	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	2	2
PanCancer	RBM4	ENSG00000173933	protein_coding	5936	N	0.437116258110557	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	RBM4B	ENSG00000173914	protein_coding	83759	N	0.519586213274809	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RBM7	ENSG00000076053	protein_coding	10179	N	0.373850620810995	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RBMXL2	ENSG00000170748	protein_coding	27288	N	0.554056755206999	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RCE1	ENSG00000173653	protein_coding	9986	N	0.358754668970562	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RCN1	ENSG00000049449	protein_coding	5954	N	0.0903141372804806	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RCOR2	ENSG00000167771	protein_coding	283248	N	0.105467436815509	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RDX	ENSG00000137710	protein_coding	5962	N	0.170710826762126	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	RELA	ENSG00000173039	protein_coding	5970	N	0.104460013391186	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RELT	ENSG00000054967	protein_coding	84957	N	0.468145991651113	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	REXO2	ENSG00000076043	protein_coding	25996	N	0.491493221342826	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RHOD	ENSG00000173156	protein_coding	29984	N	0.200515343274628	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RHOG	ENSG00000177105	protein_coding	391	N	0.454287611238331	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RIC3	ENSG00000166405	protein_coding	79608	N	0.133528120590427	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RIC8A	ENSG00000177963	protein_coding	60626	N	0.258284683902584	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RIN1	ENSG00000174791	protein_coding	9610	N	0.326143909371655	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RNASEH2C	ENSG00000172922	protein_coding	84153	N	0.419522109101689	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RNF121	ENSG00000137522	protein_coding	55298	N	0.511999863421868	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	1	1
PanCancer	RNF141	ENSG00000110315	protein_coding	50862	N	0.355998100476152	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RNF169	ENSG00000166439	protein_coding	254225	N	0.0695206679333626	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RNF214	ENSG00000167257	protein_coding	257160	N	0.110808957227837	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RNF26	ENSG00000173456	protein_coding	79102	N	0.281210685704283	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RNH1	ENSG00000023191	protein_coding	6050	N	0.312257073908034	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	ROBO3	ENSG00000154134	protein_coding	64221	N	0.441861099284855	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	ROBO4	ENSG00000154133	protein_coding	54538	N	0.406501927823927	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	ROM1	ENSG00000149489	protein_coding	6094	N	0.274381627192976	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RPL27A	ENSG00000166441	protein_coding	6157	N	0.351312214734862	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RPLP2	ENSG00000177600	protein_coding	6181	N	0.419210516447108	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RPS13	ENSG00000110700	protein_coding	6207	N	0.259420601491579	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RPS25	ENSG00000118181	protein_coding	6230	N	0.250422899136002	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	RPS3	ENSG00000149273	protein_coding	6188	N	0.28298626482978	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RPS6KA4	ENSG00000162302	protein_coding	8986	N	0.451118070148546	0.596573590279973	0.46618351258099	N	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	RPS6KB2	ENSG00000175634	protein_coding	6199	N	0.292841501294332	0.596573590279973	0.46618351258099	N	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	RPUSD4	ENSG00000165526	protein_coding	84881	N	0.413610495959609	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RRAS2	ENSG00000133818	protein_coding	22800	Y	9.6674929235447e-05	0.0122615034471294	0.734337081442811	N	Oncogene	Y	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	31	4
PanCancer	RRM1	ENSG00000167325	protein_coding	6240	N	0.415732948162271	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RRP8	ENSG00000132275	protein_coding	23378	N	0.446239329456209	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RSF1	ENSG00000048649	protein_coding	51773	N	0.165252376189039	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	2	2
PanCancer	RTN3	ENSG00000133318	protein_coding	10313	N	0.186129303941851	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	RTN4RL2	ENSG00000186907	protein_coding	349667	N	0.320530838258141	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SAA1	ENSG00000173432	protein_coding	6288	N	0.346361096895629	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	SAA2	ENSG00000134339	protein_coding	6289	N	0.156594988903115	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SAA4	ENSG00000148965	protein-coding	6291	N	0.363640169821173	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SAAL1	ENSG00000166788	protein_coding	113174	N	0.116832041389624	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SAC3D1	ENSG00000168061	protein_coding	29901	N	0.371985230030068	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SART1	ENSG00000175467	protein_coding	9092	N	0.28399550249786	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SBF2	ENSG00000133812	protein_coding	81846	N	0.339328206836009	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
